Date,Precipitation
2011-05-01,-61.973015873015896
2011-06-01,-2.482539682539681
2011-07-01,64.09206349206347
2011-08-01,-17.54444444444445
2011-09-01,-16.701587301587296
2011-10-01,-7.149206349206345
2011-11-01,-69.97460317460316
2011-12-01,69.80952380952381
2012-01-01,52.258730158730174
2012-02-01,-42.68888888888888
2012-03-01,-54.393650793650764
2012-04-01,-5.104761904761908
2012-05-01,-47.1730158730159
2012-06-01,-2.482539682539681
2012-07-01,16.192063492063482
2012-08-01,11.35555555555554
2012-09-01,-20.501587301587293
2012-10-01,-5.149206349206345
2012-11-01,33.22539682539684
2012-12-01,64.0095238095238
2013-01-01,-22.54126984126983
2013-02-01,2.9111111111111256
2013-03-01,-17.593650793650767
2013-04-01,-5.204761904761902
2013-05-01,81.82698412698412
2013-06-01,-34.982539682539674
2013-07-01,86.59206349206347
2013-08-01,-10.844444444444463
2013-09-01,55.5984126984127
2013-10-01,19.450793650793656
2013-11-01,27.52539682539684
2013-12-01,-41.09047619047619
2014-01-01,-18.341269841269835
2014-02-01,-28.288888888888877
2014-03-01,-52.893650793650764
2014-04-01,-1.2047619047619023
2014-05-01,-39.77301587301589
2014-06-01,-56.982539682539674
2014-07-01,42.592063492063474
2014-08-01,33.45555555555555
2014-09-01,19.298412698412704
2014-10-01,-12.149206349206345
2014-11-01,-33.57460317460316
2014-12-01,-11.19047619047619
2015-01-01,42.35873015873017
2015-02-01,-45.88888888888888
2015-03-01,-6.693650793650768
2015-04-01,-21.204761904761902
2015-05-01,-16.873015873015902
2015-06-01,-1.3825396825396723
2015-07-01,-49.90793650793652
2015-08-01,-57.844444444444456
2015-09-01,-38.701587301587296
2015-10-01,-19.949206349206342
2015-11-01,42.72539682539684
2015-12-01,-57.29047619047619
2016-01-01,31.758730158730174
2016-02-01,37.51111111111112
2016-03-01,-18.393650793650764
2016-04-01,19.395238095238092
2016-05-01,-4.473015873015896
2016-06-01,32.61746031746033
2016-07-01,-24.307936507936518
2016-08-01,-53.744444444444454
2016-09-01,-22.701587301587296
2016-10-01,-12.249206349206347
2016-11-01,-2.374603174603166
2016-12-01,-75.5904761904762
2017-01-01,-47.341269841269835
2017-02-01,-32.08888888888888
2017-03-01,4.406349206349233
2017-04-01,-7.104761904761908
2017-05-01,-1.0730158730158905
2017-06-01,21.417460317460325
2017-07-01,46.79206349206349
2017-08-01,-15.544444444444451
2017-09-01,2.0984126984127016
2017-10-01,-4.649206349206345
2017-11-01,23.42539682539683
2017-12-01,-1.0904761904761955
2018-01-01,67.95873015873016
2018-02-01,-42.68888888888888
2018-03-01,-26.393650793650764
2018-04-01,-48.00476190476191
2018-05-01,-6.873015873015902
2018-06-01,11.51746031746032
2018-07-01,-35.50793650793652
2018-08-01,-67.74444444444445
2018-09-01,-24.701587301587296
2018-10-01,-36.649206349206345
2018-11-01,-51.67460317460316
2018-12-01,95.60952380952382
2019-01-01,24.258730158730174
2019-02-01,-41.88888888888888
2019-03-01,22.006349206349228
2019-04-01,-27.404761904761905
2019-05-01,39.526984126984104
2019-06-01,-4.582539682539675
2019-07-01,-29.90793650793652
2019-08-01,1.055555555555543
2019-09-01,-21.601587301587294
2019-10-01,21.950793650793656
2019-11-01,-27.274603174603165
2019-12-01,16.409523809523805
